CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
7723,Mar 29 2013 12:00AM,USD,GBP,0.68,0.68,Mar 29 2013 12:00AM
7724,Mar 29 2013 12:00AM,USD,JPY,119.13,119.15,Mar 29 2013 12:00AM
7725,Mar 29 2013 12:00AM,USD,MXN,9.55,9.55,Mar 29 2013 12:00AM
7726,Mar 29 2013 12:00AM,USD,SAR,3.75,3.75,Mar 29 2013 12:00AM
7727,Mar 29 2013 12:00AM,USD,VEB,746.25,746.31,Mar 29 2013 12:00AM
7728,Mar 30 2013 12:00AM,USD,ARS,1.00,1.00,Mar 30 2013 12:00AM
7729,Mar 30 2013 12:00AM,USD,AUD,1.94,1.94,Mar 30 2013 12:00AM
7730,Mar 30 2013 12:00AM,USD,BRL,2.66,2.65,Mar 30 2013 12:00AM
7731,Mar 30 2013 12:00AM,USD,CAD,1.57,1.56,Mar 30 2013 12:00AM
7732,Mar 30 2013 12:00AM,USD,CNY,8.28,8.28,Mar 30 2013 12:00AM
7733,Mar 30 2013 12:00AM,USD,EUR,1.10,1.10,Mar 30 2013 12:00AM
7734,Mar 30 2013 12:00AM,USD,GBP,0.68,0.68,Mar 30 2013 12:00AM
7735,Mar 30 2013 12:00AM,USD,JPY,118.91,118.90,Mar 30 2013 12:00AM
7736,Mar 30 2013 12:00AM,USD,MXN,9.55,9.55,Mar 30 2013 12:00AM
7737,Mar 30 2013 12:00AM,USD,SAR,3.75,3.74,Mar 30 2013 12:00AM
7738,Mar 30 2013 12:00AM,USD,VEB,744.00,743.98,Mar 30 2013 12:00AM
7739,Mar 31 2013 12:00AM,USD,ARS,1.00,1.00,Mar 31 2013 12:00AM
7740,Mar 31 2013 12:00AM,USD,AUD,1.94,1.94,Mar 31 2013 12:00AM
7741,Mar 31 2013 12:00AM,USD,BRL,2.69,2.69,Mar 31 2013 12:00AM
7742,Mar 31 2013 12:00AM,USD,CAD,1.57,1.57,Mar 31 2013 12:00AM
7743,Mar 31 2013 12:00AM,USD,CNY,8.28,8.28,Mar 31 2013 12:00AM
7744,Mar 31 2013 12:00AM,USD,EUR,1.10,1.10,Mar 31 2013 12:00AM
7745,Mar 31 2013 12:00AM,USD,GBP,0.68,0.68,Mar 31 2013 12:00AM
7746,Mar 31 2013 12:00AM,USD,JPY,117.40,117.40,Mar 31 2013 12:00AM
7747,Mar 31 2013 12:00AM,USD,MXN,9.55,9.56,Mar 31 2013 12:00AM
7748,Mar 31 2013 12:00AM,USD,SAR,3.75,3.76,Mar 31 2013 12:00AM
7749,Mar 31 2013 12:00AM,USD,VEB,744.00,744.01,Mar 31 2013 12:00AM
7750,Apr  1 2013 12:00AM,USD,ARS,1.00,1.00,Apr  1 2013 12:00AM
7751,Apr  1 2013 12:00AM,USD,AUD,1.94,1.94,Apr  1 2013 12:00AM
7752,Apr  1 2013 12:00AM,USD,BRL,2.69,2.68,Apr  1 2013 12:00AM
7753,Apr  1 2013 12:00AM,USD,CAD,1.57,1.56,Apr  1 2013 12:00AM
7754,Apr  1 2013 12:00AM,USD,CNY,8.28,8.28,Apr  1 2013 12:00AM
7755,Apr  1 2013 12:00AM,USD,EUR,1.10,1.10,Apr  1 2013 12:00AM
7756,Apr  1 2013 12:00AM,USD,GBP,0.68,0.68,Apr  1 2013 12:00AM
7757,Apr  1 2013 12:00AM,USD,JPY,117.40,117.36,Apr  1 2013 12:00AM
7758,Apr  1 2013 12:00AM,USD,MXN,9.55,9.55,Apr  1 2013 12:00AM
7759,Apr  1 2013 12:00AM,USD,SAR,3.75,3.75,Apr  1 2013 12:00AM
7760,Apr  1 2013 12:00AM,USD,VEB,744.00,743.97,Apr  1 2013 12:00AM
7761,Apr  2 2013 12:00AM,USD,ARS,1.00,1.00,Apr  2 2013 12:00AM
7762,Apr  2 2013 12:00AM,USD,AUD,1.94,1.94,Apr  2 2013 12:00AM
7763,Apr  2 2013 12:00AM,USD,BRL,2.69,2.69,Apr  2 2013 12:00AM
7764,Apr  2 2013 12:00AM,USD,CAD,1.57,1.57,Apr  2 2013 12:00AM
7765,Apr  2 2013 12:00AM,USD,CNY,8.28,8.28,Apr  2 2013 12:00AM
7766,Apr  2 2013 12:00AM,USD,EUR,1.10,1.10,Apr  2 2013 12:00AM
7767,Apr  2 2013 12:00AM,USD,GBP,0.68,0.68,Apr  2 2013 12:00AM
7768,Apr  2 2013 12:00AM,USD,JPY,117.40,117.44,Apr  2 2013 12:00AM
7769,Apr  2 2013 12:00AM,USD,MXN,9.55,9.55,Apr  2 2013 12:00AM
7770,Apr  2 2013 12:00AM,USD,SAR,3.75,3.76,Apr  2 2013 12:00AM
7771,Apr  2 2013 12:00AM,USD,VEB,744.00,744.00,Apr  2 2013 12:00AM
7772,Apr  3 2013 12:00AM,USD,ARS,1.00,1.00,Apr  3 2013 12:00AM
7773,Apr  3 2013 12:00AM,USD,AUD,1.99,1.99,Apr  3 2013 12:00AM
7774,Apr  3 2013 12:00AM,USD,BRL,2.67,2.66,Apr  3 2013 12:00AM
7775,Apr  3 2013 12:00AM,USD,CAD,1.57,1.57,Apr  3 2013 12:00AM
7776,Apr  3 2013 12:00AM,USD,CNY,8.28,8.28,Apr  3 2013 12:00AM
7777,Apr  3 2013 12:00AM,USD,EUR,1.08,1.08,Apr  3 2013 12:00AM
7778,Apr  3 2013 12:00AM,USD,GBP,0.68,0.68,Apr  3 2013 12:00AM
7779,Apr  3 2013 12:00AM,USD,JPY,117.81,117.75,Apr  3 2013 12:00AM
7780,Apr  3 2013 12:00AM,USD,MXN,9.55,9.55,Apr  3 2013 12:00AM
7781,Apr  3 2013 12:00AM,USD,SAR,3.75,3.75,Apr  3 2013 12:00AM
7782,Apr  3 2013 12:00AM,USD,VEB,744.25,744.18,Apr  3 2013 12:00AM
7783,Apr  4 2013 12:00AM,USD,ARS,1.00,1.00,Apr  4 2013 12:00AM
7784,Apr  4 2013 12:00AM,USD,AUD,2.01,2.01,Apr  4 2013 12:00AM
7785,Apr  4 2013 12:00AM,USD,BRL,2.67,2.67,Apr  4 2013 12:00AM
7786,Apr  4 2013 12:00AM,USD,CAD,1.57,1.58,Apr  4 2013 12:00AM
7787,Apr  4 2013 12:00AM,USD,CNY,8.28,8.28,Apr  4 2013 12:00AM
7788,Apr  4 2013 12:00AM,USD,EUR,1.08,1.08,Apr  4 2013 12:00AM
7789,Apr  4 2013 12:00AM,USD,GBP,0.68,0.68,Apr  4 2013 12:00AM
7790,Apr  4 2013 12:00AM,USD,JPY,117.36,117.39,Apr  4 2013 12:00AM
7791,Apr  4 2013 12:00AM,USD,MXN,9.55,9.55,Apr  4 2013 12:00AM
7792,Apr  4 2013 12:00AM,USD,SAR,3.75,3.75,Apr  4 2013 12:00AM
7793,Apr  4 2013 12:00AM,USD,VEB,745.01,745.10,Apr  4 2013 12:00AM
7794,Apr  5 2013 12:00AM,USD,ARS,1.00,1.00,Apr  5 2013 12:00AM
7795,Apr  5 2013 12:00AM,USD,AUD,2.03,2.03,Apr  5 2013 12:00AM
7796,Apr  5 2013 12:00AM,USD,BRL,2.78,2.78,Apr  5 2013 12:00AM
7797,Apr  5 2013 12:00AM,USD,CAD,1.57,1.56,Apr  5 2013 12:00AM
7798,Apr  5 2013 12:00AM,USD,CNY,8.29,8.29,Apr  5 2013 12:00AM
7799,Apr  5 2013 12:00AM,USD,EUR,1.08,1.08,Apr  5 2013 12:00AM
7800,Apr  5 2013 12:00AM,USD,GBP,0.68,0.68,Apr  5 2013 12:00AM
7801,Apr  5 2013 12:00AM,USD,JPY,117.59,117.54,Apr  5 2013 12:00AM
7802,Apr  5 2013 12:00AM,USD,MXN,9.39,9.38,Apr  5 2013 12:00AM
7803,Apr  5 2013 12:00AM,USD,SAR,3.75,3.74,Apr  5 2013 12:00AM
7804,Apr  5 2013 12:00AM,USD,VEB,744.51,744.43,Apr  5 2013 12:00AM
7805,Apr  6 2013 12:00AM,USD,ARS,1.00,1.00,Apr  6 2013 12:00AM
7806,Apr  6 2013 12:00AM,USD,AUD,2.03,2.03,Apr  6 2013 12:00AM
7807,Apr  6 2013 12:00AM,USD,BRL,2.80,2.80,Apr  6 2013 12:00AM
7808,Apr  6 2013 12:00AM,USD,CAD,1.57,1.58,Apr  6 2013 12:00AM
7809,Apr  6 2013 12:00AM,USD,CNY,8.29,8.29,Apr  6 2013 12:00AM
7810,Apr  6 2013 12:00AM,USD,EUR,1.08,1.08,Apr  6 2013 12:00AM
7811,Apr  6 2013 12:00AM,USD,GBP,0.68,0.68,Apr  6 2013 12:00AM
7812,Apr  6 2013 12:00AM,USD,JPY,116.27,116.37,Apr  6 2013 12:00AM
7813,Apr  6 2013 12:00AM,USD,MXN,9.39,9.40,Apr  6 2013 12:00AM
7814,Apr  6 2013 12:00AM,USD,SAR,3.75,3.76,Apr  6 2013 12:00AM
7815,Apr  6 2013 12:00AM,USD,VEB,745.05,745.08,Apr  6 2013 12:00AM
7816,Apr  7 2013 12:00AM,USD,ARS,1.00,1.00,Apr  7 2013 12:00AM
7817,Apr  7 2013 12:00AM,USD,AUD,2.06,2.06,Apr  7 2013 12:00AM
7818,Apr  7 2013 12:00AM,USD,BRL,2.85,2.85,Apr  7 2013 12:00AM
7819,Apr  7 2013 12:00AM,USD,CAD,1.57,1.56,Apr  7 2013 12:00AM
7820,Apr  7 2013 12:00AM,USD,CNY,8.29,8.29,Apr  7 2013 12:00AM
7821,Apr  7 2013 12:00AM,USD,EUR,1.09,1.09,Apr  7 2013 12:00AM
7822,Apr  7 2013 12:00AM,USD,GBP,0.69,0.69,Apr  7 2013 12:00AM
7823,Apr  7 2013 12:00AM,USD,JPY,116.72,116.66,Apr  7 2013 12:00AM
7824,Apr  7 2013 12:00AM,USD,MXN,9.39,9.38,Apr  7 2013 12:00AM
7825,Apr  7 2013 12:00AM,USD,SAR,3.75,3.75,Apr  7 2013 12:00AM
7826,Apr  7 2013 12:00AM,USD,VEB,744.00,743.98,Apr  7 2013 12:00AM
7827,Apr  8 2013 12:00AM,USD,ARS,1.00,1.00,Apr  8 2013 12:00AM
7828,Apr  8 2013 12:00AM,USD,AUD,2.06,2.06,Apr  8 2013 12:00AM
7829,Apr  8 2013 12:00AM,USD,BRL,2.85,2.86,Apr  8 2013 12:00AM
7830,Apr  8 2013 12:00AM,USD,CAD,1.57,1.58,Apr  8 2013 12:00AM
7831,Apr  8 2013 12:00AM,USD,CNY,8.29,8.29,Apr  8 2013 12:00AM
7832,Apr  8 2013 12:00AM,USD,EUR,1.09,1.10,Apr  8 2013 12:00AM
7833,Apr  8 2013 12:00AM,USD,GBP,0.69,0.69,Apr  8 2013 12:00AM
7834,Apr  8 2013 12:00AM,USD,JPY,116.68,116.73,Apr  8 2013 12:00AM
7835,Apr  8 2013 12:00AM,USD,MXN,9.39,9.40,Apr  8 2013 12:00AM
7836,Apr  8 2013 12:00AM,USD,SAR,3.75,3.76,Apr  8 2013 12:00AM
7837,Apr  8 2013 12:00AM,USD,VEB,744.00,744.08,Apr  8 2013 12:00AM
7838,Apr  9 2013 12:00AM,USD,ARS,1.00,1.00,Apr  9 2013 12:00AM
7839,Apr  9 2013 12:00AM,USD,AUD,2.06,2.06,Apr  9 2013 12:00AM
7840,Apr  9 2013 12:00AM,USD,BRL,2.85,2.85,Apr  9 2013 12:00AM
7841,Apr  9 2013 12:00AM,USD,CAD,1.57,1.57,Apr  9 2013 12:00AM
7842,Apr  9 2013 12:00AM,USD,CNY,8.29,8.29,Apr  9 2013 12:00AM
7843,Apr  9 2013 12:00AM,USD,EUR,1.09,1.09,Apr  9 2013 12:00AM
7844,Apr  9 2013 12:00AM,USD,GBP,0.69,0.69,Apr  9 2013 12:00AM
7845,Apr  9 2013 12:00AM,USD,JPY,118.00,117.91,Apr  9 2013 12:00AM
7846,Apr  9 2013 12:00AM,USD,MXN,9.39,9.39,Apr  9 2013 12:00AM
7847,Apr  9 2013 12:00AM,USD,SAR,3.75,3.75,Apr  9 2013 12:00AM
7848,Apr  9 2013 12:00AM,USD,VEB,744.00,743.92,Apr  9 2013 12:00AM
7849,Apr 10 2013 12:00AM,USD,ARS,1.00,1.00,Apr 10 2013 12:00AM
7850,Apr 10 2013 12:00AM,USD,AUD,2.04,2.04,Apr 10 2013 12:00AM
7851,Apr 10 2013 12:00AM,USD,BRL,2.85,2.86,Apr 10 2013 12:00AM
7852,Apr 10 2013 12:00AM,USD,CAD,1.57,1.58,Apr 10 2013 12:00AM
7853,Apr 10 2013 12:00AM,USD,CNY,8.29,8.29,Apr 10 2013 12:00AM
7854,Apr 10 2013 12:00AM,USD,EUR,1.09,1.09,Apr 10 2013 12:00AM
7855,Apr 10 2013 12:00AM,USD,GBP,0.68,0.68,Apr 10 2013 12:00AM
7856,Apr 10 2013 12:00AM,USD,JPY,117.58,117.60,Apr 10 2013 12:00AM
7857,Apr 10 2013 12:00AM,USD,MXN,9.39,9.40,Apr 10 2013 12:00AM
7858,Apr 10 2013 12:00AM,USD,SAR,3.75,3.75,Apr 10 2013 12:00AM
7859,Apr 10 2013 12:00AM,USD,VEB,744.01,744.11,Apr 10 2013 12:00AM
7860,Apr 11 2013 12:00AM,USD,ARS,1.00,1.00,Apr 11 2013 12:00AM
7861,Apr 11 2013 12:00AM,USD,AUD,2.03,2.03,Apr 11 2013 12:00AM
7862,Apr 11 2013 12:00AM,USD,BRL,2.77,2.77,Apr 11 2013 12:00AM
7863,Apr 11 2013 12:00AM,USD,CAD,1.57,1.57,Apr 11 2013 12:00AM
7864,Apr 11 2013 12:00AM,USD,CNY,8.29,8.29,Apr 11 2013 12:00AM
7865,Apr 11 2013 12:00AM,USD,EUR,1.08,1.08,Apr 11 2013 12:00AM
7866,Apr 11 2013 12:00AM,USD,GBP,0.68,0.68,Apr 11 2013 12:00AM
7867,Apr 11 2013 12:00AM,USD,JPY,117.66,117.61,Apr 11 2013 12:00AM
7868,Apr 11 2013 12:00AM,USD,MXN,9.39,9.39,Apr 11 2013 12:00AM
7869,Apr 11 2013 12:00AM,USD,SAR,3.75,3.75,Apr 11 2013 12:00AM
7870,Apr 11 2013 12:00AM,USD,VEB,744.01,743.92,Apr 11 2013 12:00AM
7871,Apr 12 2013 12:00AM,USD,ARS,1.00,1.00,Apr 12 2013 12:00AM
7872,Apr 12 2013 12:00AM,USD,AUD,2.04,2.04,Apr 12 2013 12:00AM
7873,Apr 12 2013 12:00AM,USD,BRL,2.81,2.81,Apr 12 2013 12:00AM
7874,Apr 12 2013 12:00AM,USD,CAD,1.57,1.58,Apr 12 2013 12:00AM
7875,Apr 12 2013 12:00AM,USD,CNY,8.29,8.29,Apr 12 2013 12:00AM
7876,Apr 12 2013 12:00AM,USD,EUR,1.08,1.08,Apr 12 2013 12:00AM
7877,Apr 12 2013 12:00AM,USD,GBP,0.68,0.68,Apr 12 2013 12:00AM
7878,Apr 12 2013 12:00AM,USD,JPY,117.77,117.81,Apr 12 2013 12:00AM
7879,Apr 12 2013 12:00AM,USD,MXN,9.54,9.55,Apr 12 2013 12:00AM
7880,Apr 12 2013 12:00AM,USD,SAR,3.75,3.76,Apr 12 2013 12:00AM
7881,Apr 12 2013 12:00AM,USD,VEB,744.00,744.03,Apr 12 2013 12:00AM
7882,Apr 13 2013 12:00AM,USD,ARS,1.00,1.00,Apr 13 2013 12:00AM
7883,Apr 13 2013 12:00AM,USD,AUD,2.05,2.05,Apr 13 2013 12:00AM
7884,Apr 13 2013 12:00AM,USD,BRL,2.82,2.81,Apr 13 2013 12:00AM
7885,Apr 13 2013 12:00AM,USD,CAD,1.58,1.58,Apr 13 2013 12:00AM
7886,Apr 13 2013 12:00AM,USD,CNY,8.29,8.29,Apr 13 2013 12:00AM
7887,Apr 13 2013 12:00AM,USD,EUR,1.09,1.09,Apr 13 2013 12:00AM
7888,Apr 13 2013 12:00AM,USD,GBP,0.68,0.68,Apr 13 2013 12:00AM
7889,Apr 13 2013 12:00AM,USD,JPY,119.58,119.57,Apr 13 2013 12:00AM
7890,Apr 13 2013 12:00AM,USD,MXN,9.54,9.54,Apr 13 2013 12:00AM
7891,Apr 13 2013 12:00AM,USD,SAR,3.75,3.75,Apr 13 2013 12:00AM
7892,Apr 13 2013 12:00AM,USD,VEB,744.26,744.19,Apr 13 2013 12:00AM
7893,Apr 14 2013 12:00AM,USD,ARS,1.00,1.00,Apr 14 2013 12:00AM
7894,Apr 14 2013 12:00AM,USD,AUD,2.03,2.03,Apr 14 2013 12:00AM
7895,Apr 14 2013 12:00AM,USD,BRL,2.76,2.77,Apr 14 2013 12:00AM
7896,Apr 14 2013 12:00AM,USD,CAD,1.58,1.58,Apr 14 2013 12:00AM
7897,Apr 14 2013 12:00AM,USD,CNY,8.29,8.29,Apr 14 2013 12:00AM
7898,Apr 14 2013 12:00AM,USD,EUR,1.10,1.10,Apr 14 2013 12:00AM
7899,Apr 14 2013 12:00AM,USD,GBP,0.68,0.68,Apr 14 2013 12:00AM
7900,Apr 14 2013 12:00AM,USD,JPY,119.48,119.55,Apr 14 2013 12:00AM
7901,Apr 14 2013 12:00AM,USD,MXN,9.52,9.52,Apr 14 2013 12:00AM
7902,Apr 14 2013 12:00AM,USD,SAR,3.75,3.76,Apr 14 2013 12:00AM
7903,Apr 14 2013 12:00AM,USD,VEB,744.40,744.47,Apr 14 2013 12:00AM
7904,Apr 15 2013 12:00AM,USD,ARS,1.00,1.00,Apr 15 2013 12:00AM
7905,Apr 15 2013 12:00AM,USD,AUD,2.03,2.03,Apr 15 2013 12:00AM
7906,Apr 15 2013 12:00AM,USD,BRL,2.76,2.75,Apr 15 2013 12:00AM
7907,Apr 15 2013 12:00AM,USD,CAD,1.58,1.57,Apr 15 2013 12:00AM
7908,Apr 15 2013 12:00AM,USD,CNY,8.29,8.29,Apr 15 2013 12:00AM
7909,Apr 15 2013 12:00AM,USD,EUR,1.10,1.10,Apr 15 2013 12:00AM
7910,Apr 15 2013 12:00AM,USD,GBP,0.68,0.68,Apr 15 2013 12:00AM
7911,Apr 15 2013 12:00AM,USD,JPY,119.56,119.54,Apr 15 2013 12:00AM
7912,Apr 15 2013 12:00AM,USD,MXN,9.52,9.51,Apr 15 2013 12:00AM
7913,Apr 15 2013 12:00AM,USD,SAR,3.75,3.74,Apr 15 2013 12:00AM
7914,Apr 15 2013 12:00AM,USD,VEB,744.40,744.37,Apr 15 2013 12:00AM
7915,Apr 16 2013 12:00AM,USD,ARS,1.00,1.00,Apr 16 2013 12:00AM
7916,Apr 16 2013 12:00AM,USD,AUD,2.03,2.03,Apr 16 2013 12:00AM
7917,Apr 16 2013 12:00AM,USD,BRL,2.76,2.76,Apr 16 2013 12:00AM
7918,Apr 16 2013 12:00AM,USD,CAD,1.58,1.58,Apr 16 2013 12:00AM
7919,Apr 16 2013 12:00AM,USD,CNY,8.29,8.29,Apr 16 2013 12:00AM
7920,Apr 16 2013 12:00AM,USD,EUR,1.10,1.10,Apr 16 2013 12:00AM
7921,Apr 16 2013 12:00AM,USD,GBP,0.68,0.68,Apr 16 2013 12:00AM
7922,Apr 16 2013 12:00AM,USD,JPY,119.70,119.70,Apr 16 2013 12:00AM
7923,Apr 16 2013 12:00AM,USD,MXN,9.52,9.52,Apr 16 2013 12:00AM
7924,Apr 16 2013 12:00AM,USD,SAR,3.75,3.75,Apr 16 2013 12:00AM
7925,Apr 16 2013 12:00AM,USD,VEB,744.40,744.45,Apr 16 2013 12:00AM
7926,Apr 17 2013 12:00AM,USD,ARS,1.00,1.00,Apr 17 2013 12:00AM
7927,Apr 17 2013 12:00AM,USD,AUD,2.02,2.02,Apr 17 2013 12:00AM
7928,Apr 17 2013 12:00AM,USD,BRL,2.76,2.76,Apr 17 2013 12:00AM
7929,Apr 17 2013 12:00AM,USD,CAD,1.58,1.57,Apr 17 2013 12:00AM
7930,Apr 17 2013 12:00AM,USD,CNY,8.29,8.29,Apr 17 2013 12:00AM
7931,Apr 17 2013 12:00AM,USD,EUR,1.09,1.09,Apr 17 2013 12:00AM
7932,Apr 17 2013 12:00AM,USD,GBP,0.68,0.68,Apr 17 2013 12:00AM
7933,Apr 17 2013 12:00AM,USD,JPY,120.26,120.24,Apr 17 2013 12:00AM
7934,Apr 17 2013 12:00AM,USD,MXN,9.51,9.51,Apr 17 2013 12:00AM
7935,Apr 17 2013 12:00AM,USD,SAR,3.75,3.75,Apr 17 2013 12:00AM
7936,Apr 17 2013 12:00AM,USD,VEB,744.25,744.22,Apr 17 2013 12:00AM
7937,Apr 18 2013 12:00AM,USD,ARS,1.00,1.00,Apr 18 2013 12:00AM
7938,Apr 18 2013 12:00AM,USD,AUD,2.02,2.02,Apr 18 2013 12:00AM
7939,Apr 18 2013 12:00AM,USD,BRL,2.76,2.77,Apr 18 2013 12:00AM
7940,Apr 18 2013 12:00AM,USD,CAD,1.57,1.58,Apr 18 2013 12:00AM
7941,Apr 18 2013 12:00AM,USD,CNY,8.29,8.29,Apr 18 2013 12:00AM
7942,Apr 18 2013 12:00AM,USD,EUR,1.09,1.09,Apr 18 2013 12:00AM
7943,Apr 18 2013 12:00AM,USD,GBP,0.68,0.68,Apr 18 2013 12:00AM
7944,Apr 18 2013 12:00AM,USD,JPY,120.81,120.87,Apr 18 2013 12:00AM
7945,Apr 18 2013 12:00AM,USD,MXN,9.54,9.55,Apr 18 2013 12:00AM
7946,Apr 18 2013 12:00AM,USD,SAR,3.75,3.75,Apr 18 2013 12:00AM
7947,Apr 18 2013 12:00AM,USD,VEB,744.25,744.34,Apr 18 2013 12:00AM
7948,Apr 19 2013 12:00AM,USD,ARS,1.00,1.00,Apr 19 2013 12:00AM
7949,Apr 19 2013 12:00AM,USD,AUD,2.02,2.02,Apr 19 2013 12:00AM
7950,Apr 19 2013 12:00AM,USD,BRL,2.76,2.75,Apr 19 2013 12:00AM
7951,Apr 19 2013 12:00AM,USD,CAD,1.57,1.57,Apr 19 2013 12:00AM
7952,Apr 19 2013 12:00AM,USD,CNY,8.29,8.29,Apr 19 2013 12:00AM
7953,Apr 19 2013 12:00AM,USD,EUR,1.09,1.09,Apr 19 2013 12:00AM
7954,Apr 19 2013 12:00AM,USD,GBP,0.68,0.68,Apr 19 2013 12:00AM
7955,Apr 19 2013 12:00AM,USD,JPY,120.69,120.60,Apr 19 2013 12:00AM
7956,Apr 19 2013 12:00AM,USD,MXN,9.55,9.54,Apr 19 2013 12:00AM
7957,Apr 19 2013 12:00AM,USD,SAR,3.75,3.75,Apr 19 2013 12:00AM
7958,Apr 19 2013 12:00AM,USD,VEB,744.25,744.23,Apr 19 2013 12:00AM
7959,Apr 20 2013 12:00AM,USD,ARS,1.00,1.00,Apr 20 2013 12:00AM
7960,Apr 20 2013 12:00AM,USD,AUD,2.01,2.01,Apr 20 2013 12:00AM
7961,Apr 20 2013 12:00AM,USD,BRL,2.76,2.77,Apr 20 2013 12:00AM
7962,Apr 20 2013 12:00AM,USD,CAD,1.57,1.57,Apr 20 2013 12:00AM
7963,Apr 20 2013 12:00AM,USD,CNY,8.29,8.29,Apr 20 2013 12:00AM
7964,Apr 20 2013 12:00AM,USD,EUR,1.09,1.09,Apr 20 2013 12:00AM
7965,Apr 20 2013 12:00AM,USD,GBP,0.68,0.68,Apr 20 2013 12:00AM
7966,Apr 20 2013 12:00AM,USD,JPY,120.53,120.60,Apr 20 2013 12:00AM
7967,Apr 20 2013 12:00AM,USD,MXN,9.60,9.61,Apr 20 2013 12:00AM
7968,Apr 20 2013 12:00AM,USD,SAR,3.75,3.76,Apr 20 2013 12:00AM
7969,Apr 20 2013 12:00AM,USD,VEB,744.01,744.07,Apr 20 2013 12:00AM
7970,Apr 21 2013 12:00AM,USD,ARS,1.00,1.00,Apr 21 2013 12:00AM
7971,Apr 21 2013 12:00AM,USD,AUD,1.97,1.97,Apr 21 2013 12:00AM
7972,Apr 21 2013 12:00AM,USD,BRL,2.84,2.83,Apr 21 2013 12:00AM
7973,Apr 21 2013 12:00AM,USD,CAD,1.56,1.56,Apr 21 2013 12:00AM
7974,Apr 21 2013 12:00AM,USD,CNY,8.29,8.29,Apr 21 2013 12:00AM
7975,Apr 21 2013 12:00AM,USD,EUR,1.09,1.09,Apr 21 2013 12:00AM
7976,Apr 21 2013 12:00AM,USD,GBP,0.68,0.67,Apr 21 2013 12:00AM
7977,Apr 21 2013 12:00AM,USD,JPY,120.49,120.44,Apr 21 2013 12:00AM
7978,Apr 21 2013 12:00AM,USD,MXN,9.59,9.59,Apr 21 2013 12:00AM
7979,Apr 21 2013 12:00AM,USD,SAR,3.75,3.75,Apr 21 2013 12:00AM
7980,Apr 21 2013 12:00AM,USD,VEB,744.00,743.91,Apr 21 2013 12:00AM
7981,Apr 22 2013 12:00AM,USD,ARS,1.00,1.00,Apr 22 2013 12:00AM
7982,Apr 22 2013 12:00AM,USD,AUD,1.97,1.97,Apr 22 2013 12:00AM
7983,Apr 22 2013 12:00AM,USD,BRL,2.84,2.84,Apr 22 2013 12:00AM
7984,Apr 22 2013 12:00AM,USD,CAD,1.56,1.57,Apr 22 2013 12:00AM
7985,Apr 22 2013 12:00AM,USD,CNY,8.29,8.29,Apr 22 2013 12:00AM
7986,Apr 22 2013 12:00AM,USD,EUR,1.09,1.09,Apr 22 2013 12:00AM
7987,Apr 22 2013 12:00AM,USD,GBP,0.67,0.67,Apr 22 2013 12:00AM
7988,Apr 22 2013 12:00AM,USD,JPY,120.55,120.64,Apr 22 2013 12:00AM
7989,Apr 22 2013 12:00AM,USD,MXN,9.59,9.60,Apr 22 2013 12:00AM
7990,Apr 22 2013 12:00AM,USD,SAR,3.75,3.76,Apr 22 2013 12:00AM
7991,Apr 22 2013 12:00AM,USD,VEB,744.00,744.03,Apr 22 2013 12:00AM
7992,Apr 23 2013 12:00AM,USD,ARS,1.00,1.00,Apr 23 2013 12:00AM
7993,Apr 23 2013 12:00AM,USD,AUD,1.97,1.96,Apr 23 2013 12:00AM
7994,Apr 23 2013 12:00AM,USD,BRL,2.84,2.83,Apr 23 2013 12:00AM
7995,Apr 23 2013 12:00AM,USD,CAD,1.56,1.55,Apr 23 2013 12:00AM
7996,Apr 23 2013 12:00AM,USD,CNY,8.29,8.29,Apr 23 2013 12:00AM
7997,Apr 23 2013 12:00AM,USD,EUR,1.09,1.09,Apr 23 2013 12:00AM
7998,Apr 23 2013 12:00AM,USD,GBP,0.67,0.67,Apr 23 2013 12:00AM
7999,Apr 23 2013 12:00AM,USD,JPY,120.47,120.40,Apr 23 2013 12:00AM
8000,Apr 23 2013 12:00AM,USD,MXN,9.59,9.58,Apr 23 2013 12:00AM
8001,Apr 23 2013 12:00AM,USD,SAR,3.75,3.74,Apr 23 2013 12:00AM
8002,Apr 23 2013 12:00AM,USD,VEB,744.00,743.96,Apr 23 2013 12:00AM
8003,Apr 24 2013 12:00AM,USD,ARS,1.00,1.00,Apr 24 2013 12:00AM
8004,Apr 24 2013 12:00AM,USD,AUD,1.97,1.97,Apr 24 2013 12:00AM
8005,Apr 24 2013 12:00AM,USD,BRL,2.86,2.86,Apr 24 2013 12:00AM
8006,Apr 24 2013 12:00AM,USD,CAD,1.56,1.57,Apr 24 2013 12:00AM
8007,Apr 24 2013 12:00AM,USD,CNY,8.29,8.29,Apr 24 2013 12:00AM
8008,Apr 24 2013 12:00AM,USD,EUR,1.09,1.09,Apr 24 2013 12:00AM
8009,Apr 24 2013 12:00AM,USD,GBP,0.68,0.68,Apr 24 2013 12:00AM
8010,Apr 24 2013 12:00AM,USD,JPY,119.96,120.01,Apr 24 2013 12:00AM
8011,Apr 24 2013 12:00AM,USD,MXN,9.62,9.62,Apr 24 2013 12:00AM
8012,Apr 24 2013 12:00AM,USD,SAR,3.75,3.76,Apr 24 2013 12:00AM
