PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
1606,3602,Jan 16 2014 12:00AM,550,527,6.75,3713.33,468.00,0.00,468.00,Jan  9 2014 12:00AM
1607,3603,Jan 16 2014 12:00AM,550,938,31.49,17319.23,550.00,0.00,550.00,Jan  9 2014 12:00AM
1607,3604,Jan 16 2014 12:00AM,550,939,48.29,26559.23,550.00,0.00,550.00,Jan  9 2014 12:00AM
1607,3605,Jan 16 2014 12:00AM,550,509,36.28,19952.63,550.00,0.00,550.00,Jan  9 2014 12:00AM
1608,3606,Jan 16 2014 12:00AM,60,492,50.75,3044.79,60.00,0.00,60.00,Jan  9 2014 12:00AM
1608,3607,Jan 16 2014 12:00AM,60,493,58.26,3495.87,60.00,0.00,60.00,Jan  9 2014 12:00AM
1608,3608,Jan 16 2014 12:00AM,60,494,50.75,3044.79,60.00,0.00,60.00,Jan  9 2014 12:00AM
1608,3609,Jan 16 2014 12:00AM,60,495,62.93,3775.59,60.00,0.00,60.00,Jan  9 2014 12:00AM
1608,3610,Jan 16 2014 12:00AM,60,496,49.65,2979.27,60.00,0.00,60.00,Jan  9 2014 12:00AM
1609,3611,Jan 16 2014 12:00AM,550,523,10.38,5711.48,550.00,0.00,550.00,Jan  9 2014 12:00AM
1610,3612,Jan 16 2014 12:00AM,3,433,43.55,130.66,3.00,0.00,3.00,Jan  9 2014 12:00AM
1610,3613,Jan 16 2014 12:00AM,3,434,39.28,117.84,3.00,0.00,3.00,Jan  9 2014 12:00AM
1610,3614,Jan 16 2014 12:00AM,3,435,37.18,111.54,3.00,0.00,3.00,Jan  9 2014 12:00AM
1611,3615,Jan 16 2014 12:00AM,3,490,12.72,38.15,3.00,0.00,3.00,Jan  9 2014 12:00AM
1611,3616,Jan 16 2014 12:00AM,3,491,19.94,59.82,3.00,0.00,3.00,Jan  9 2014 12:00AM
1612,3617,Jan 16 2014 12:00AM,3,528,38.16,114.47,3.00,0.00,3.00,Jan  9 2014 12:00AM
1613,3618,Jan 16 2014 12:00AM,3,505,44.22,132.65,3.00,0.00,3.00,Jan  9 2014 12:00AM
1614,3619,Jan 16 2014 12:00AM,550,938,31.49,17319.23,550.00,0.00,550.00,Jan  9 2014 12:00AM
1614,3620,Jan 16 2014 12:00AM,550,939,48.29,26559.23,550.00,0.00,550.00,Jan  9 2014 12:00AM
1615,3621,Jan 16 2014 12:00AM,60,358,6.98,418.95,60.00,0.00,60.00,Jan  9 2014 12:00AM
1616,3622,Jan 16 2014 12:00AM,3,456,49.70,149.09,3.00,0.00,3.00,Jan  9 2014 12:00AM
1616,3623,Jan 16 2014 12:00AM,3,457,45.42,136.27,3.00,0.00,3.00,Jan  9 2014 12:00AM
1616,3624,Jan 16 2014 12:00AM,3,458,43.32,129.97,3.00,0.00,3.00,Jan  9 2014 12:00AM
1616,3625,Jan 16 2014 12:00AM,3,459,47.60,142.79,3.00,0.00,3.00,Jan  9 2014 12:00AM
1617,3626,Jan 17 2014 12:00AM,60,356,3.38,202.86,60.00,0.00,60.00,Jan 10 2014 12:00AM
1617,3627,Jan 17 2014 12:00AM,60,357,4.32,258.93,60.00,0.00,60.00,Jan 10 2014 12:00AM
1618,3628,Jan 17 2014 12:00AM,3,387,43.27,129.81,3.00,0.00,3.00,Jan 10 2014 12:00AM
1618,3629,Jan 17 2014 12:00AM,3,388,47.54,142.63,3.00,0.00,3.00,Jan 10 2014 12:00AM
1618,3630,Jan 17 2014 12:00AM,3,389,43.27,129.81,3.00,0.00,3.00,Jan 10 2014 12:00AM
1618,3631,Jan 17 2014 12:00AM,3,390,41.17,123.51,3.00,0.00,3.00,Jan 10 2014 12:00AM
1618,3632,Jan 17 2014 12:00AM,3,391,45.44,136.33,3.00,0.00,3.00,Jan 10 2014 12:00AM
1619,3633,Jan 17 2014 12:00AM,3,490,12.36,37.08,3.00,0.00,3.00,Jan 10 2014 12:00AM
1620,3634,Jan 17 2014 12:00AM,550,513,39.20,21558.08,550.00,0.00,550.00,Jan 10 2014 12:00AM
1621,3635,Jan 17 2014 12:00AM,3,410,36.97,110.91,3.00,0.00,3.00,Jan 10 2014 12:00AM
1621,3636,Jan 17 2014 12:00AM,3,411,34.87,104.61,3.00,0.00,3.00,Jan 10 2014 12:00AM
1621,3637,Jan 17 2014 12:00AM,3,412,39.14,117.43,3.00,0.00,3.00,Jan 10 2014 12:00AM
1621,3638,Jan 17 2014 12:00AM,3,413,47.58,142.73,3.00,0.00,3.00,Jan 10 2014 12:00AM
1622,3639,Jan 17 2014 12:00AM,550,931,34.87,19178.78,550.00,82.00,468.00,Jan 10 2014 12:00AM
1622,3640,Jan 17 2014 12:00AM,550,932,39.76,21869.93,550.00,0.00,550.00,Jan 10 2014 12:00AM
1623,3641,Jan 17 2014 12:00AM,3,424,49.85,149.56,3.00,0.00,3.00,Jan 10 2014 12:00AM
1623,3642,Jan 17 2014 12:00AM,3,425,45.58,136.74,3.00,0.00,3.00,Jan 10 2014 12:00AM
1623,3643,Jan 17 2014 12:00AM,3,426,43.48,130.44,3.00,0.00,3.00,Jan 10 2014 12:00AM
1624,3644,Jan 17 2014 12:00AM,3,341,47.58,142.73,3.00,0.00,3.00,Jan 10 2014 12:00AM
1624,3645,Jan 17 2014 12:00AM,3,342,45.48,136.43,3.00,0.00,3.00,Jan 10 2014 12:00AM
1625,3646,Jan 17 2014 12:00AM,550,931,34.35,18890.03,550.00,0.00,550.00,Jan 10 2014 12:00AM
1625,3647,Jan 17 2014 12:00AM,550,932,39.24,21581.18,523.00,0.00,523.00,Jan 10 2014 12:00AM
1626,3648,Jan 17 2014 12:00AM,3,347,43.27,129.81,3.00,0.00,3.00,Jan 10 2014 12:00AM
1626,3649,Jan 17 2014 12:00AM,3,348,41.17,123.51,3.00,0.00,3.00,Jan 10 2014 12:00AM
1626,3650,Jan 17 2014 12:00AM,3,349,45.44,136.33,3.00,0.00,3.00,Jan 10 2014 12:00AM
1627,3651,Jan 17 2014 12:00AM,550,928,32.77,18023.78,550.00,0.00,550.00,Jan 10 2014 12:00AM
1627,3652,Jan 17 2014 12:00AM,550,929,37.09,20397.30,550.00,0.00,550.00,Jan 10 2014 12:00AM
1627,3653,Jan 17 2014 12:00AM,550,930,43.04,23671.73,550.00,0.00,550.00,Jan 10 2014 12:00AM
1628,3654,Jan 17 2014 12:00AM,550,332,10.82,5948.25,550.00,0.00,550.00,Jan 10 2014 12:00AM
1629,3655,Jan 17 2014 12:00AM,550,948,82.83,45558.98,550.00,0.00,550.00,Jan 10 2014 12:00AM
1629,3656,Jan 17 2014 12:00AM,550,907,82.83,45558.98,550.00,0.00,550.00,Jan 10 2014 12:00AM
1630,3657,Jan 17 2014 12:00AM,1250,325,0.21,262.50,1250.00,0.00,1250.00,Jan 10 2014 12:00AM
1630,3658,Jan 17 2014 12:00AM,1250,326,0.21,262.50,1250.00,125.00,1125.00,Jan 10 2014 12:00AM
1631,3659,Jan 17 2014 12:00AM,60,322,28.70,1721.79,60.00,0.00,60.00,Jan 10 2014 12:00AM
1632,3660,Jan 17 2014 12:00AM,550,930,42.51,23382.98,550.00,82.00,468.00,Jan 10 2014 12:00AM
1632,3661,Jan 17 2014 12:00AM,550,921,5.59,3072.30,550.00,0.00,550.00,Jan 10 2014 12:00AM
1633,3662,Jan 20 2014 12:00AM,60,952,15.74,944.37,60.00,0.00,60.00,Jan 13 2014 12:00AM
1634,3663,Jan 20 2014 12:00AM,550,933,43.46,23902.73,550.00,0.00,550.00,Jan 13 2014 12:00AM
1634,3664,Jan 20 2014 12:00AM,550,934,37.62,20691.83,550.00,0.00,550.00,Jan 13 2014 12:00AM
1635,3665,Jan 20 2014 12:00AM,550,317,29.58,16268.18,550.00,0.00,550.00,Jan 13 2014 12:00AM
1635,3666,Jan 20 2014 12:00AM,550,318,36.10,19854.45,523.00,0.00,523.00,Jan 13 2014 12:00AM
1635,3667,Jan 20 2014 12:00AM,550,319,48.58,26720.93,550.00,0.00,550.00,Jan 13 2014 12:00AM
1636,3668,Jan 20 2014 12:00AM,550,928,32.25,17735.03,468.00,0.00,468.00,Jan 13 2014 12:00AM
1636,3669,Jan 20 2014 12:00AM,550,929,36.56,20108.55,550.00,0.00,550.00,Jan 13 2014 12:00AM
1637,3670,Jan 20 2014 12:00AM,550,319,46.42,25531.28,550.00,0.00,550.00,Jan 13 2014 12:00AM
1638,3671,Jan 20 2014 12:00AM,3,359,47.52,142.57,3.00,0.00,3.00,Jan 13 2014 12:00AM
1638,3672,Jan 20 2014 12:00AM,3,360,45.42,136.27,3.00,0.00,3.00,Jan 13 2014 12:00AM
1638,3673,Jan 20 2014 12:00AM,3,361,49.70,149.09,3.00,0.00,3.00,Jan 13 2014 12:00AM
1638,3674,Jan 20 2014 12:00AM,3,362,45.42,136.27,3.00,0.00,3.00,Jan 13 2014 12:00AM
1638,3675,Jan 20 2014 12:00AM,3,363,43.32,129.97,3.00,0.00,3.00,Jan 13 2014 12:00AM
1639,3676,Jan 20 2014 12:00AM,3,2,41.92,125.75,3.00,0.00,3.00,Jan 13 2014 12:00AM
1640,3677,Jan 20 2014 12:00AM,3,1,50.26,150.79,3.00,0.00,3.00,Jan 13 2014 12:00AM
1641,3678,Jan 20 2014 12:00AM,3,366,41.38,124.14,3.00,0.00,3.00,Jan 13 2014 12:00AM
1641,3679,Jan 20 2014 12:00AM,3,367,45.65,136.96,3.00,0.00,3.00,Jan 13 2014 12:00AM
1641,3680,Jan 20 2014 12:00AM,3,368,41.38,124.14,3.00,0.00,3.00,Jan 13 2014 12:00AM
1641,3681,Jan 20 2014 12:00AM,3,369,39.28,117.84,3.00,0.00,3.00,Jan 13 2014 12:00AM
1642,3682,Jan 20 2014 12:00AM,550,530,16.09,8847.30,550.00,82.00,468.00,Jan 13 2014 12:00AM
1643,3683,Jan 20 2014 12:00AM,3,4,57.03,171.08,3.00,0.00,3.00,Jan 13 2014 12:00AM
1644,3684,Jan 20 2014 12:00AM,550,512,37.09,20397.30,550.00,0.00,550.00,Jan 13 2014 12:00AM
1645,3685,Jan 20 2014 12:00AM,550,513,26.60,14628.08,550.00,0.00,550.00,Jan 13 2014 12:00AM
1646,3686,Jan 20 2014 12:00AM,550,317,27.06,14882.18,468.00,0.00,468.00,Jan 13 2014 12:00AM
1646,3687,Jan 20 2014 12:00AM,550,318,33.58,18468.45,550.00,0.00,550.00,Jan 13 2014 12:00AM
1646,3688,Jan 20 2014 12:00AM,550,319,46.06,25334.93,550.00,0.00,550.00,Jan 13 2014 12:00AM
1647,3689,Jan 20 2014 12:00AM,3,420,39.14,117.43,3.00,0.00,3.00,Jan 13 2014 12:00AM
1647,3690,Jan 20 2014 12:00AM,3,421,47.58,142.73,3.00,0.00,3.00,Jan 13 2014 12:00AM
1648,3691,Jan 20 2014 12:00AM,3,422,47.52,142.57,3.00,0.00,3.00,Jan 13 2014 12:00AM
1648,3692,Jan 20 2014 12:00AM,3,423,45.42,136.27,3.00,0.00,3.00,Jan 13 2014 12:00AM
1648,3693,Jan 20 2014 12:00AM,3,424,49.70,149.09,3.00,0.00,3.00,Jan 13 2014 12:00AM
1648,3694,Jan 20 2014 12:00AM,3,425,45.42,136.27,3.00,0.00,3.00,Jan 13 2014 12:00AM
1648,3695,Jan 20 2014 12:00AM,3,426,43.32,129.97,3.00,0.00,3.00,Jan 13 2014 12:00AM
1649,3696,Jan 22 2014 12:00AM,3,320,47.47,142.41,3.00,0.00,3.00,Jan 15 2014 12:00AM
1649,3697,Jan 22 2014 12:00AM,3,321,42.80,128.39,3.00,0.00,3.00,Jan 15 2014 12:00AM
1649,3698,Jan 22 2014 12:00AM,60,322,25.42,1525.23,60.00,0.00,60.00,Jan 15 2014 12:00AM
1650,3699,Jan 22 2014 12:00AM,3,449,49.85,149.56,3.00,0.00,3.00,Jan 15 2014 12:00AM
1650,3700,Jan 22 2014 12:00AM,3,450,45.58,136.74,3.00,0.00,3.00,Jan 15 2014 12:00AM
1650,3701,Jan 22 2014 12:00AM,3,451,43.48,130.44,3.00,0.00,3.00,Jan 15 2014 12:00AM
1651,3702,Jan 22 2014 12:00AM,550,941,62.99,34644.23,550.00,0.00,550.00,Jan 15 2014 12:00AM
1652,3703,Jan 22 2014 12:00AM,3,320,45.37,136.11,3.00,0.00,3.00,Jan 15 2014 12:00AM
1652,3704,Jan 22 2014 12:00AM,3,321,40.49,121.46,3.00,0.00,3.00,Jan 15 2014 12:00AM
1653,3705,Jan 22 2014 12:00AM,3,504,48.76,146.29,3.00,0.00,3.00,Jan 15 2014 12:00AM
1654,3706,Jan 22 2014 12:00AM,3,497,34.19,102.56,3.00,0.00,3.00,Jan 15 2014 12:00AM
1655,3707,Jan 22 2014 12:00AM,3,323,50.26,150.79,3.00,0.00,3.00,Jan 15 2014 12:00AM
1656,3708,Jan 22 2014 12:00AM,550,523,10.73,5902.05,468.00,0.00,468.00,Jan 15 2014 12:00AM
1656,3709,Jan 22 2014 12:00AM,550,524,14.12,7767.38,550.00,0.00,550.00,Jan 15 2014 12:00AM
1657,3710,Jan 22 2014 12:00AM,60,492,50.26,3015.81,60.00,0.00,60.00,Jan 15 2014 12:00AM
1657,3711,Jan 22 2014 12:00AM,60,493,57.15,3429.09,60.00,0.00,60.00,Jan 15 2014 12:00AM
1657,3712,Jan 22 2014 12:00AM,60,494,53.20,3192.21,60.00,0.00,60.00,Jan 15 2014 12:00AM
1657,3713,Jan 22 2014 12:00AM,60,495,63.69,3821.58,60.00,0.00,60.00,Jan 15 2014 12:00AM
1657,3714,Jan 22 2014 12:00AM,60,496,48.91,2934.54,60.00,0.00,60.00,Jan 15 2014 12:00AM
1658,3715,Jan 22 2014 12:00AM,550,916,40.94,22516.73,550.00,0.00,550.00,Jan 15 2014 12:00AM
1659,3716,Jan 22 2014 12:00AM,60,506,9.20,551.88,60.00,0.00,60.00,Jan 15 2014 12:00AM
1660,3717,Jan 22 2014 12:00AM,550,351,5.78,3176.25,550.00,0.00,550.00,Jan 15 2014 12:00AM
1660,3718,Jan 22 2014 12:00AM,550,352,1.16,635.25,550.00,55.00,495.00,Jan 15 2014 12:00AM
1660,3719,Jan 22 2014 12:00AM,550,679,5.78,3176.25,550.00,0.00,550.00,Jan 15 2014 12:00AM
1661,3720,Jan 22 2014 12:00AM,550,507,23.39,12866.70,550.00,0.00,550.00,Jan 15 2014 12:00AM
1661,3721,Jan 22 2014 12:00AM,550,508,27.65,15205.58,550.00,0.00,550.00,Jan 15 2014 12:00AM
1662,3722,Jan 22 2014 12:00AM,550,355,1.37,750.75,550.00,82.00,468.00,Jan 15 2014 12:00AM
1662,3723,Jan 22 2014 12:00AM,550,940,62.99,34644.23,550.00,0.00,550.00,Jan 15 2014 12:00AM
1663,3724,Jan 22 2014 12:00AM,550,679,6.20,3407.25,550.00,0.00,550.00,Jan 15 2014 12:00AM
1664,3725,Jan 22 2014 12:00AM,550,507,22.17,12191.03,550.00,0.00,550.00,Jan 15 2014 12:00AM
1664,3726,Jan 22 2014 12:00AM,550,508,29.28,16106.48,550.00,0.00,550.00,Jan 15 2014 12:00AM
1665,3727,Jan 23 2014 12:00AM,3,491,19.98,59.94,3.00,0.00,3.00,Jan 16 2014 12:00AM
1666,3728,Jan 23 2014 12:00AM,3,341,41.17,123.51,3.00,0.00,3.00,Jan 16 2014 12:00AM
1666,3729,Jan 23 2014 12:00AM,3,342,39.07,117.21,3.00,0.00,3.00,Jan 16 2014 12:00AM
1666,3730,Jan 23 2014 12:00AM,3,343,43.34,130.03,3.00,0.00,3.00,Jan 16 2014 12:00AM
1666,3731,Jan 23 2014 12:00AM,3,344,39.07,117.21,3.00,0.00,3.00,Jan 16 2014 12:00AM
1667,3732,Jan 23 2014 12:00AM,550,935,31.49,17319.23,550.00,0.00,550.00,Jan 16 2014 12:00AM
1667,3733,Jan 23 2014 12:00AM,550,936,48.29,26559.23,550.00,0.00,550.00,Jan 16 2014 12:00AM
1668,3734,Jan 23 2014 12:00AM,3,394,43.22,129.65,3.00,0.00,3.00,Jan 16 2014 12:00AM
1668,3735,Jan 23 2014 12:00AM,3,395,47.49,142.47,3.00,0.00,3.00,Jan 16 2014 12:00AM
1668,3736,Jan 23 2014 12:00AM,3,396,43.27,129.81,3.00,0.00,3.00,Jan 16 2014 12:00AM
1668,3737,Jan 23 2014 12:00AM,3,397,47.54,142.63,3.00,0.00,3.00,Jan 16 2014 12:00AM
1669,3738,Jan 23 2014 12:00AM,550,476,15.89,8737.58,550.00,0.00,550.00,Jan 16 2014 12:00AM
1669,3739,Jan 23 2014 12:00AM,550,477,11.67,6416.03,550.00,0.00,550.00,Jan 16 2014 12:00AM
1669,3740,Jan 23 2014 12:00AM,550,478,11.09,6098.40,550.00,0.00,550.00,Jan 16 2014 12:00AM
1669,3741,Jan 23 2014 12:00AM,550,479,15.89,8737.58,550.00,0.00,550.00,Jan 16 2014 12:00AM
1669,3742,Jan 23 2014 12:00AM,550,480,11.67,6416.03,550.00,0.00,550.00,Jan 16 2014 12:00AM
1670,3743,Jan 23 2014 12:00AM,3,402,47.47,142.41,3.00,0.00,3.00,Jan 16 2014 12:00AM
1671,3744,Jan 23 2014 12:00AM,550,512,34.98,19236.53,550.00,0.00,550.00,Jan 16 2014 12:00AM
1672,3745,Jan 23 2014 12:00AM,3,408,43.27,129.81,3.00,0.00,3.00,Jan 16 2014 12:00AM
1672,3746,Jan 23 2014 12:00AM,3,409,41.17,123.51,3.00,0.00,3.00,Jan 16 2014 12:00AM
1673,3747,Jan 23 2014 12:00AM,550,525,2.32,1276.28,550.00,0.00,550.00,Jan 16 2014 12:00AM
1674,3748,Jan 23 2014 12:00AM,550,526,3.64,2003.93,550.00,0.00,550.00,Jan 16 2014 12:00AM
1675,3749,Jan 23 2014 12:00AM,550,908,21.09,11601.98,550.00,0.00,550.00,Jan 16 2014 12:00AM
1675,3750,Jan 23 2014 12:00AM,550,909,30.44,16741.73,523.00,0.00,523.00,Jan 16 2014 12:00AM
1675,3751,Jan 23 2014 12:00AM,550,913,40.94,22516.73,550.00,0.00,550.00,Jan 16 2014 12:00AM
1676,3752,Jan 23 2014 12:00AM,60,356,3.60,216.09,51.00,0.00,51.00,Jan 16 2014 12:00AM
1676,3753,Jan 23 2014 12:00AM,60,357,3.98,238.77,60.00,0.00,60.00,Jan 16 2014 12:00AM
1677,3754,Jan 23 2014 12:00AM,550,935,31.49,17319.23,550.00,0.00,550.00,Jan 16 2014 12:00AM
1677,3755,Jan 23 2014 12:00AM,550,936,48.29,26559.23,550.00,0.00,550.00,Jan 16 2014 12:00AM
1678,3756,Jan 23 2014 12:00AM,550,524,12.97,7132.13,550.00,0.00,550.00,Jan 16 2014 12:00AM
1679,3757,Jan 23 2014 12:00AM,550,911,21.09,11601.98,550.00,0.00,550.00,Jan 16 2014 12:00AM
1679,3758,Jan 23 2014 12:00AM,550,912,30.44,16741.73,550.00,0.00,550.00,Jan 16 2014 12:00AM
1680,3759,Jan 23 2014 12:00AM,550,910,40.94,22516.73,550.00,0.00,550.00,Jan 16 2014 12:00AM
1681,3760,Jan 24 2014 12:00AM,550,937,62.99,34644.23,550.00,0.00,550.00,Jan 17 2014 12:00AM
1682,3761,Jan 24 2014 12:00AM,3,468,47.60,142.79,3.00,0.00,3.00,Jan 17 2014 12:00AM
1682,3762,Jan 24 2014 12:00AM,3,469,43.32,129.97,3.00,0.00,3.00,Jan 17 2014 12:00AM
1683,3763,Jan 24 2014 12:00AM,3,462,47.68,143.04,3.00,0.00,3.00,Jan 17 2014 12:00AM
1684,3764,Jan 24 2014 12:00AM,550,510,23.40,12872.48,550.00,0.00,550.00,Jan 17 2014 12:00AM
1684,3765,Jan 24 2014 12:00AM,550,511,27.87,15326.85,550.00,0.00,550.00,Jan 17 2014 12:00AM
1685,3766,Jan 24 2014 12:00AM,550,527,6.75,3713.33,550.00,0.00,550.00,Jan 17 2014 12:00AM
1686,3767,Jan 24 2014 12:00AM,550,938,31.49,17319.23,468.00,0.00,468.00,Jan 17 2014 12:00AM
1686,3768,Jan 24 2014 12:00AM,550,939,48.29,26559.23,550.00,0.00,550.00,Jan 17 2014 12:00AM
1686,3769,Jan 24 2014 12:00AM,550,509,36.28,19952.63,550.00,0.00,550.00,Jan 17 2014 12:00AM
1687,3770,Jan 24 2014 12:00AM,60,492,50.75,3044.79,60.00,0.00,60.00,Jan 17 2014 12:00AM
1687,3771,Jan 24 2014 12:00AM,60,493,58.26,3495.87,60.00,0.00,60.00,Jan 17 2014 12:00AM
1687,3772,Jan 24 2014 12:00AM,60,494,50.75,3044.79,60.00,0.00,60.00,Jan 17 2014 12:00AM
1687,3773,Jan 24 2014 12:00AM,60,495,62.93,3775.59,60.00,0.00,60.00,Jan 17 2014 12:00AM
1687,3774,Jan 24 2014 12:00AM,60,496,49.65,2979.27,60.00,0.00,60.00,Jan 17 2014 12:00AM
1688,3775,Jan 24 2014 12:00AM,550,523,10.38,5711.48,550.00,0.00,550.00,Jan 17 2014 12:00AM
1689,3776,Jan 24 2014 12:00AM,3,436,41.45,124.36,3.00,0.00,3.00,Jan 17 2014 12:00AM
1689,3777,Jan 24 2014 12:00AM,3,437,37.18,111.54,3.00,0.00,3.00,Jan 17 2014 12:00AM
1690,3778,Jan 24 2014 12:00AM,3,490,12.72,38.15,3.00,0.00,3.00,Jan 17 2014 12:00AM
1690,3779,Jan 24 2014 12:00AM,3,491,19.94,59.82,3.00,0.00,3.00,Jan 17 2014 12:00AM
1691,3780,Jan 24 2014 12:00AM,3,528,38.16,114.47,3.00,0.00,3.00,Jan 17 2014 12:00AM
1692,3781,Jan 24 2014 12:00AM,3,505,44.22,132.65,3.00,0.00,3.00,Jan 17 2014 12:00AM
1693,3782,Jan 24 2014 12:00AM,550,938,31.49,17319.23,550.00,0.00,550.00,Jan 17 2014 12:00AM
1693,3783,Jan 24 2014 12:00AM,550,939,48.29,26559.23,550.00,0.00,550.00,Jan 17 2014 12:00AM
1694,3784,Jan 24 2014 12:00AM,60,358,6.98,418.95,60.00,0.00,60.00,Jan 17 2014 12:00AM
1695,3785,Jan 24 2014 12:00AM,3,460,43.32,129.97,3.00,0.00,3.00,Jan 17 2014 12:00AM
1696,3786,Jan 24 2014 12:00AM,60,356,3.38,202.86,51.00,0.00,51.00,Jan 17 2014 12:00AM
1696,3787,Jan 24 2014 12:00AM,60,357,4.32,258.93,60.00,0.00,60.00,Jan 17 2014 12:00AM
1697,3788,Jan 29 2014 12:00AM,3,392,41.17,123.51,3.00,0.00,3.00,Jan 22 2014 12:00AM
1697,3789,Jan 29 2014 12:00AM,3,393,39.07,117.21,3.00,0.00,3.00,Jan 22 2014 12:00AM
1697,3790,Jan 29 2014 12:00AM,3,394,43.34,130.03,3.00,0.00,3.00,Jan 22 2014 12:00AM
1697,3791,Jan 29 2014 12:00AM,3,395,39.07,117.21,3.00,0.00,3.00,Jan 22 2014 12:00AM
1697,3792,Jan 29 2014 12:00AM,3,396,36.97,110.91,3.00,0.00,3.00,Jan 22 2014 12:00AM
1697,3793,Jan 29 2014 12:00AM,3,397,41.24,123.73,3.00,0.00,3.00,Jan 22 2014 12:00AM
1698,3794,Jan 29 2014 12:00AM,3,490,12.36,37.08,3.00,0.00,3.00,Jan 22 2014 12:00AM
1699,3795,Jan 29 2014 12:00AM,550,513,39.20,21558.08,550.00,0.00,550.00,Jan 22 2014 12:00AM
1700,3796,Jan 29 2014 12:00AM,3,414,45.48,136.43,3.00,0.00,3.00,Jan 22 2014 12:00AM
1700,3797,Jan 29 2014 12:00AM,3,415,49.75,149.25,3.00,0.00,3.00,Jan 22 2014 12:00AM
1700,3798,Jan 29 2014 12:00AM,3,416,45.48,136.43,3.00,0.00,3.00,Jan 22 2014 12:00AM
1701,3799,Jan 29 2014 12:00AM,550,933,43.98,24191.48,550.00,0.00,550.00,Jan 22 2014 12:00AM
1701,3800,Jan 29 2014 12:00AM,550,934,38.15,20980.58,550.00,0.00,550.00,Jan 22 2014 12:00AM
1702,3801,Jan 29 2014 12:00AM,3,427,47.75,143.26,3.00,0.00,3.00,Jan 22 2014 12:00AM
1702,3802,Jan 29 2014 12:00AM,3,428,43.48,130.44,3.00,0.00,3.00,Jan 22 2014 12:00AM
1703,3803,Jan 29 2014 12:00AM,3,343,49.75,149.25,3.00,0.00,3.00,Jan 22 2014 12:00AM
1703,3804,Jan 29 2014 12:00AM,3,344,45.48,136.43,3.00,0.00,3.00,Jan 22 2014 12:00AM
1703,3805,Jan 29 2014 12:00AM,3,345,43.38,130.13,3.00,0.00,3.00,Jan 22 2014 12:00AM
1704,3806,Jan 29 2014 12:00AM,550,931,34.35,18890.03,550.00,550.00,0.00,Jan 22 2014 12:00AM
1704,3807,Jan 29 2014 12:00AM,550,932,39.24,21581.18,550.00,550.00,0.00,Jan 22 2014 12:00AM
1705,3808,Jan 29 2014 12:00AM,3,341,47.47,142.41,3.00,0.00,3.00,Jan 22 2014 12:00AM
1705,3809,Jan 29 2014 12:00AM,3,342,45.37,136.11,3.00,0.00,3.00,Jan 22 2014 12:00AM
1705,3810,Jan 29 2014 12:00AM,3,343,49.64,148.93,3.00,0.00,3.00,Jan 22 2014 12:00AM
1705,3811,Jan 29 2014 12:00AM,3,344,45.37,136.11,3.00,0.00,3.00,Jan 22 2014 12:00AM
1705,3812,Jan 29 2014 12:00AM,3,345,43.27,129.81,3.00,0.00,3.00,Jan 22 2014 12:00AM
1705,3813,Jan 29 2014 12:00AM,3,346,47.54,142.63,3.00,0.00,3.00,Jan 22 2014 12:00AM
1705,3814,Jan 29 2014 12:00AM,3,347,43.27,129.81,3.00,0.00,3.00,Jan 22 2014 12:00AM
1705,3815,Jan 29 2014 12:00AM,3,348,41.17,123.51,3.00,0.00,3.00,Jan 22 2014 12:00AM
1705,3816,Jan 29 2014 12:00AM,3,349,45.44,136.33,3.00,0.00,3.00,Jan 22 2014 12:00AM
1706,3817,Jan 29 2014 12:00AM,550,928,32.77,18023.78,468.00,0.00,468.00,Jan 22 2014 12:00AM
1706,3818,Jan 29 2014 12:00AM,550,929,37.09,20397.30,550.00,0.00,550.00,Jan 22 2014 12:00AM
1706,3819,Jan 29 2014 12:00AM,550,930,43.04,23671.73,550.00,0.00,550.00,Jan 22 2014 12:00AM
1707,3820,Jan 29 2014 12:00AM,550,332,10.82,5948.25,550.00,0.00,550.00,Jan 22 2014 12:00AM
1708,3821,Jan 29 2014 12:00AM,550,948,82.83,45558.98,550.00,0.00,550.00,Jan 22 2014 12:00AM
1708,3822,Jan 29 2014 12:00AM,550,907,82.83,45558.98,550.00,0.00,550.00,Jan 22 2014 12:00AM
1709,3823,Jan 29 2014 12:00AM,1250,325,0.21,262.50,1250.00,0.00,1250.00,Jan 22 2014 12:00AM
1709,3824,Jan 29 2014 12:00AM,1250,326,0.21,262.50,1250.00,0.00,1250.00,Jan 22 2014 12:00AM
1710,3825,Jan 29 2014 12:00AM,3,320,49.64,148.93,3.00,0.00,3.00,Jan 22 2014 12:00AM
1710,3826,Jan 29 2014 12:00AM,3,321,44.32,132.96,3.00,0.00,3.00,Jan 22 2014 12:00AM
1710,3827,Jan 29 2014 12:00AM,60,322,28.70,1721.79,60.00,0.00,60.00,Jan 22 2014 12:00AM
1711,3828,Jan 29 2014 12:00AM,550,930,42.51,23382.98,550.00,0.00,550.00,Jan 22 2014 12:00AM
1711,3829,Jan 29 2014 12:00AM,550,921,5.59,3072.30,550.00,0.00,550.00,Jan 22 2014 12:00AM
1712,3830,Jan 29 2014 12:00AM,60,952,15.74,944.37,60.00,9.00,51.00,Jan 22 2014 12:00AM
1713,3831,Jan 30 2014 12:00AM,550,922,6.53,3592.05,550.00,0.00,550.00,Jan 23 2014 12:00AM
